generation,best_score,avg_score,diversity
626,9860.1938,951.2490,86.22
627,9860.1938,930.8195,86.22
628,9860.1938,929.5791,86.22
629,9860.1938,927.5105,86.22
630,9860.1938,926.2808,86.22
631,9860.1938,928.4579,86.22
632,9860.1938,926.5825,86.22
633,9860.1938,906.4228,86.22
634,9860.1938,886.3373,86.22
635,9860.1938,866.3275,86.22
636,9860.1938,868.5946,86.22
637,9860.1938,868.6986,86.22
638,9860.1938,866.6987,86.22
639,9860.1938,864.7062,86.22
640,9860.1938,863.6218,86.22
641,9860.1938,862.5413,86.22
642,9860.1938,842.7912,86.22
643,9860.1938,840.8400,86.22
644,9860.1938,821.2026,86.22
645,9860.1938,823.5185,86.22
646,9860.1938,834.9644,86.22
647,9860.1938,833.1297,86.22
648,9860.1938,813.6456,86.22
649,9860.1938,811.6958,86.22
650,9860.1938,810.7546,86.22
651,9860.1938,791.4169,86.22
652,9860.1938,789.6050,86.22
653,9860.1938,788.5656,86.22
654,9860.1938,769.3706,86.22
655,9860.1938,768.6279,86.22
656,9860.1938,765.9002,86.22
657,9860.1938,764.3922,86.22
658,9860.1938,762.8795,86.22
659,9860.1938,761.2107,86.22
660,9860.1938,760.3366,86.22
661,9860.1938,758.6080,86.22
662,9860.1938,756.8855,86.22
663,9860.1938,756.0235,86.22
664,9860.1938,754.5513,86.22
665,9860.1938,753.5948,86.22
666,9860.1938,752.7513,86.22
667,9860.1938,751.0539,86.22
668,9860.1938,749.6819,86.22
669,9860.1938,747.9957,86.22
670,9860.1938,729.4023,86.22
671,9860.1938,729.6494,86.22
672,9860.1938,711.1197,86.22
673,9860.1938,692.6523,86.22
674,9860.1938,691.1446,86.22
675,9860.1938,702.2673,86.22
676,9860.1938,701.0785,86.22
677,9860.1938,682.7547,86.22
678,9860.1938,685.1806,86.22
679,9860.1938,684.4631,86.22
680,9860.1938,682.0267,86.22
681,9860.1938,680.4660,86.22
682,9860.1938,679.6579,86.22
683,9860.1938,678.1276,86.22
684,9860.1938,660.0597,86.22
685,9860.1938,642.0528,112.12
686,9860.1938,640.5937,112.12
687,9860.1938,622.6819,112.12
688,9860.1938,621.6508,112.12
689,9860.1938,620.4633,112.12
690,9860.1938,631.4249,112.12
691,9860.1938,613.6466,112.12
692,9860.1938,613.3337,112.12
693,9860.1938,612.6061,112.12
694,9860.1938,611.1328,112.12
695,9860.1938,610.4606,112.12
696,9860.1938,609.9658,69.10
697,9860.1938,592.3996,69.10
698,9860.1938,603.2627,69.10
699,9860.1938,601.8988,69.10
700,9860.1938,600.7654,69.10
700,9860.1938,600.7654,69.10
701,9860.1938,611.5611,69.10
702,9860.1938,594.1365,69.10
703,9860.1938,593.5010,69.10
704,9860.1938,592.1852,69.10
705,9860.1938,574.8794,69.10
706,9860.1938,573.5774,69.10
707,9860.1938,556.3566,69.10
708,9860.1938,539.1918,69.10
709,9860.1938,538.0189,69.10
710,9860.1938,537.5759,69.10
711,9860.1938,536.4094,69.10
712,9860.1938,535.1027,69.10
713,9860.1938,537.6298,69.10
714,9860.1938,548.3012,69.10
715,9860.1938,547.8803,69.10
716,9860.1938,547.4258,69.10
717,9860.1938,558.0302,69.10
718,9860.1938,556.7801,69.10
719,9860.1938,555.5979,69.10
720,9860.1938,554.5567,69.10
721,9860.1938,553.3182,69.10
722,9860.1938,552.7668,69.10
723,9860.1938,536.0179,69.10
724,9860.1938,537.1833,69.10
725,9860.1938,535.9782,69.10
726,9860.1938,536.1051,69.10
727,9860.1938,534.8683,69.10
728,9860.1938,532.8453,69.10
729,9860.1938,531.7157,69.10
730,9860.1938,515.1303,69.10
731,9860.1938,515.1706,69.10
732,9860.1938,514.7768,69.10
733,9860.1938,513.6182,69.10
734,9860.1938,512.4633,69.10
735,9860.1938,511.1646,69.10
736,9860.1938,510.2313,69.10
737,9860.1938,493.8347,69.10
738,9860.1938,493.3871,69.10
739,9860.1938,492.9912,69.10
740,9860.1938,493.0072,69.10
741,9860.1938,492.6865,69.10
